"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HBDPITZD","journalArticle","2021","Olney, Deanna K.; Gelli, Aulo; Kumar, Neha; Alderman, Harold; Go, Ara; Raza, Ahmed; Owens, Jessica; Grinspun, Alejandro; Bhalla, Garima; Benammour, Omar","Nutrition-sensitive social protection programs within food systems","","","","10.2499/p15738coll2.134593","https://hdl.handle.net/10568/143464","Investments in social assistance programs (SAPs) in low- and middle-income countries (LMICs) are increasing. As investments increase, the objectives of these programs are expanding from focusing on reducing poverty to addressing other social issues such as improving diets and nutrition. At the same time, there is increasing interest in addressing all forms of malnutrition within the framework of food systems. Given the intersections between SAPs and food systems, we reviewed the effectiveness of SAPs (agriculture asset transfers, cash transfers, in-kind transfers, vouchers, public works and school meals programs) for reducing all forms of malnutrition across the lifecycle within a food systems framework. As several programs included multiple treatment arms, each representing a unique program design, we used study arm as the unit of analysis and assessed the proportion of study arms with positive or negative program impacts on diet and nutrition outcomes among men, women and children. The majority of the studies included in this review were from evaluations of agriculture asset, cash and in-kind transfer programs. There was clear evidence of positive impacts on women’s and children’s diet-related outcomes. Very few studies assessed program impact on women’s nutritional status outcomes. However, there was some evidence of impacts on increasing body mass index and hemoglobin concentration (Hb) with in-kind transfer programs. Among children, several study arms across the agriculture asset, cash and in-kind transfer programs found positive impacts on increasing height-for-age Z-score (33%-45% of study arms) and weight-for-height Z-score (33%-50% of study arms) and decreasing the prevalence of wasting (43%-60% of study arms). Cash and in-kind transfer programs also found positive effects on reducing stunting prevalence in 33% and 45% of study arms, respectively. Lastly, a few study arms assessed program impact on increasing Hb with some evidence of positive impacts in in-kind and school feeding programs. There was a paucity of relevant evidence of the effectiveness of voucher and public works programs on diet and nutrition outcomes, for men’s outcomes and on micronutrient status. Several challenges remain in understanding the potential for SAPs to improve diet and nutrition outcomes within food systems including the heterogeneity of program and evaluation designs, populations targeted by the programs and included in evaluations and indicators used to assess impact. Addressing these challenges in future evaluations is important for informing program and actions to improve the effectiveness of SAPs within food systems for improving diet and nutrition outcomes across the lifecycle.","2021-09-30","2025-10-17 13:50:30","2025-10-30 22:42:15","2025-10-17 13:50:30","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476697  Publisher: International Food Policy Research Institute","","C:\Users\LucasSempe\Zotero\storage\MTFI25VF\Olney et al. - 2021 - Nutrition-sensitive social protection programs within food systems.pdf","","","EPPI-Reviewer ID: 121476697; EPPI-Reviewer ID: 121378311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5S4FGUC","report","","Bedoya; Coville; Haushofer; Isaqzadeh; Shapiro","No Household Left Behind: Afghanistan Targeting the Ultra Poor Impact Evaluation – World Bank Group","","","","","https://bracupgi.org/research-and-resources/livelihoods/no-household-left-behind-afghanistan-targeting-the-ultra-poor-impact-evaluation/","The share of people living in extreme poverty fell from 36 percent in 1990 to 10 percent in 2015 but has continued to increase in many fragile and conflict-affected areas where half of the extreme poor are expected to reside by 2030. These areas are also where the least evidence exists on how to tackle poverty. This paper investigates whether the Targeting the Ultra Poor program can lift households out of poverty in a fragile context: Afghanistan. In 80 villages in Balkh province, 1,219 of the poorest households were randomly assigned to a treatment or control group. Women in treatment households received a one-off “big-push” package, including a transfer of livestock assets, cash consumption stipend, skills training, and coaching. One year after the program ended — two years after assets were transferred — significant and large impacts are found across all the primary pre-specified outcomes: consumption, assets, psychological well-being, total time spent working, financial inclusion, and women’s empowerment. Per capita consumption increases by 30 percent (USD 24 purchasing power parity, USD 7 nominal per month) with respect to the control group, and the share of households below the national poverty line decreases from 82 percent in the control group to 62 percent in the treatment group. Using modest assumptions about consumption impacts, the intervention has an estimated internal rate of return of 26 percent, excluding non-monetized improvements in psychological well-being, women’s empowerment, and children’s health and education. These findings suggest that “big-push” interventions can dramatically reduce poverty in fragile and conflict-affected regions.","","2025-10-17 16:13:56","2025-10-21 19:06:23","2025-10-16 23:10:14","","","","","","","","","","","","","","","","","","","","","EPPI-Reviewer ID: 121476694","","C:\Users\LucasSempe\Zotero\storage\BIZ3IZ2H\No-Household-Left-Behind-Afghanistan-Targeting-the-Ultra-Poor-Impact-Evaluation.pdf","","","EPPI-Reviewer ID: 121476694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUN9E229","journalArticle","2024","Eriksson, Hampus; Aropa, Aloysius; Batalofo, Margaret; Bennet, Gregory; Harohau, Daykin; Hunnam, Kimberly; Leinga, George; Orirana, Grace; Pua'ara, S.; Siota, Faye Aborina; Sukulu, Meshach; Wate, Jillian Tutuo; Vaike, Lyn; Saeni-Oeta, Janet","Nourishing island food systems in Solomon Islands: Operational Plan 2024","","","","","https://hdl.handle.net/10568/141483","The 2023 Operational plan outlined 27 milestones that we sought to complete during the year. Here we provide a brief traffic light review of milestone completion organised by each of the four research pathways in our 2023 Operational plan. The fifth research pathway, the Nusatupe innovation hub, is an addition to the 2024 plan and is not reported on here. We also map our milestones to three impact pathways to scale research: Targeted capacity development (C), Science based innovation (I), and Advice on policy (P). These impact pathways are described in more detail later in the Operational plan but indicated here to gauge effort in these thematic areas.","2024-03-29","2025-10-17 13:56:41","2025-10-21 19:06:23","2025-10-17 13:56:41","","","","","","","Nourishing island food systems in Solomon Islands","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476696  Publisher: WorldFish","","C:\Users\LucasSempe\Zotero\storage\XVP6Y4KK\Eriksson et al. - 2024 - Nourishing island food systems in Solomon Islands Operational Plan 2024.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ATQ44XM","journalArticle","2023","Eriksson, Hampus; Aropa, Aloysius; Batalofo, Margaret; Notere Boso, Delvene; Gomese, Chelcia; Harohau, Daykin; Hunnam, Kimberly; Leinga, G.; Orirana, Grace; Pua'ara, S.; Ride, Anouk; Saeni-Oeta, Janet; Siota, Faye Aborina; Sukulu, Meshach; Wate, Jillian Tutuo","Nourishing island food systems in Solomon Islands: Operational Plan 2023","","","","","https://hdl.handle.net/10568/128574","The WorldFish program in Solomon Islands is organized around four main research pathways (see figure). The first three are the agreed-upon impact areas of WorldFish, which aligns toward our adopted goal from the Solomon Islands National Fisheries Policy 2019–2029 of the Ministry of Fisheries and Marine Resources (MFMR). The fourth research pathway places a deliberate emphasis on integrated planning and partnerships. Although WorldFish in Solomon Islands has many partners, we particularly integrate our research with MFMR to support national strategies toward its policy goal.","2023-01-17","2025-10-17 13:52:41","2025-10-21 19:06:23","2025-10-17 13:52:41","","","","","","","Nourishing island food systems in Solomon Islands","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476695  Publisher: WorldFish","","C:\Users\LucasSempe\Zotero\storage\MJ5V9YIT\Eriksson et al. - 2023 - Nourishing island food systems in Solomon Islands Operational Plan 2023.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJPVGCU6","journalArticle","2005","Institute, International Plant Genetic Resources","Newsletter for the Americas: Vol. 11(1)","","","","","https://hdl.handle.net/10568/105001","","2005","2025-10-17 14:17:47","2025-10-21 19:06:22","2025-10-17 14:17:47","","","","","","","Newsletter for the Americas","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476692","","C:\Users\LucasSempe\Zotero\storage\KANHFL8L\Institute - 2005 - Newsletter for the Americas Vol. 11(1).pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476692","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CU9KVSCW","journalArticle","2004","Beintema, Nienke M.; Ayoola, Gbolagade B.","Nigeria","","","","","https://hdl.handle.net/10568/157342","","2004","2025-10-17 13:57:41","2025-10-21 19:06:22","2025-10-17 13:57:41","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476693  Publisher: International Food Policy Research Institute","","C:\Users\LucasSempe\Zotero\storage\SHAQB4UU\Beintema and Ayoola - 2004 - Nigeria.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6IRLDKM","journalArticle","2020","Biresaw, Baye; Asmare, Bimrew; Paul, Birthe K.; Derseh, Melkamu","Multi-dimensional benefits and trade-offs of improved forage grass adoption in SNNPR Region in Ethiopia","","","","","https://hdl.handle.net/10568/111496","","2020","2025-10-17 13:48:09","2025-10-21 19:06:22","2025-10-17 13:48:09","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476690","","C:\Users\LucasSempe\Zotero\storage\JAH6B244\Biresaw et al. - 2020 - Multi-dimensional benefits and trade-offs of improved forage grass adoption in SNNPR Region in Ethio.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJ2UGC49","report","2011","Hashemi, Syed M; Umaira, Wamiq","New pathways for the poorest: the graduation model from BRAC","","","","","https://www.ids.ac.uk/download.php?file=files/dmfile/ResearchReport10FINAL.pdf","The poorest, chronically food insecure households, with irregular incomes and little or no assets are often excluded from development interventions including microcredit. When they do receive assistance they are rarely able to improve their conditions enough to maintain long-term sustainable livelihoods. Through years of work on poverty alleviation BRAC (the Bangladesh Rural Advancement Committee) has developed an extremely successful ‘graduation model’. BRAC’s Challenging the Frontiers of Poverty Reduction – Targeting the Ultra Poor (CFPR-TUP) programme targets the poorest. It combines support for immediate consumption with an asset grant to kick start an economic activity and provides skills training, basic health care assistance and access to financial services. The model gives recipients a 24-month period to develop sustainable livelihoods and ‘graduate’ out of extreme poverty. This paper presents the BRAC programme as a major innovation in our understanding of extreme poverty. The authors also show how the process of ‘graduation’ is fraught with challenges, and how many would always require state level support.","2011","2025-10-16 22:35:39","2025-10-21 19:06:22","","","","","","","","","","","","","","","en","","CSP Research Report 10","","","","","EPPI-Reviewer ID: 121476691","","C:\Users\LucasSempe\Zotero\storage\W3RNGDQC\ResearchReport10__FINAL.indd.pdf","","","EPPI-Reviewer ID: 121476691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEYCAEGY","thesis","2016","Mekuriaw, Getinet","Molecular characterization of Ethiopian indigenous goat populations: Genetic diversity and structure, demographic dynamics and assessment of the kisspeptin gene polymorphism","","","","","https://hdl.handle.net/10568/76315","Ethiopia lies within the earliest geographic center for the dispersal of livestock into the African continent. It therefore comprises a unique repository of livestock genetic diversity in the continent. However, information relating to the origin and divergence of domestic goats in the North-East African region, and Ethiopia in particular, remains unknown despite the availability of genomic tools to assess the same. Here, the complete mitochondrial DNA D-loop region of 309 individuals representing 13 Ethiopian indigenous populations of goats was sequenced to investigate the maternal historical demographic dynamics of Ethiopian indigenous goats. Similarly, genotype data were generated from 14 populations by the 50K Caprine SNP CHIP array to investigate the genetic diversity and structure of Ethiopian indigenous goats. The Chinese Cashmere, Cashmere-Ibex hybrid and the wild Swiss Alpine Ibex populations were also included as outgroup for comparison. In addition, analysis of polymorphism of the KISS1 gene and its association with litter size, and haplotype and patterns of linkage disequilibrium (LD) analysis were conducted in exon regions of the kisspeptin gene of Gondar and Woyto-Guji goat populations. A total of 173 and 242 Sanger sequences were employed for further analysis of exon1 (1210 bp) and exon2 (325 bp) regions of the kisspeptin gene, respectively. Sequencing of the mtDNA, 174 variable sites that generated 231 haplotypes were observed in the D-loop region of mtDNA sequences and these haplotypes defined two haplogroups lacking a phylogeographic structure but with a high genetic diversity. In a combined analysis of reference haplotypes representing the six globally defined Caprine haplogroups revealed out two haplogroups to be A and G, with the former being the most predominant. The lack of phylogeographic structure and a weak population differentiation (overall FST = 0.0245) suggest extensive gene flow amongst indigenous Ethiopian goats. In the genome wide survey, high genetic diversity (HE ≥ 0.35) but low level of genetic differentiation among the populations is revealed. The 14 populations were grouped into six clusters and none of them was specific to one population or geographic region. Interestingly, population phylogenetic analysis did not support the classification of Ethiopian goats based on their agro-ecological location, associated production system and phenotypic family as suggested previously, but differentiated the Kaffa goat from the rest of 13 Ethiopian goat populations. Based on the admixture and phylogenetic network analyses, the 14 Ethiopian goat populations can be re-grouped into seven goat types. On the other hand, polymorphism analysis of the KISS1 gene revealed five complete substitutions and 15 polymorphic sites in both exon regions. The overall average HE was 0.18863±0.21 for exon1 and 0.03155±0.01 for exon2. Among detected polymorphic sites only four SNPs contributed 18%-31% multiple birth. Similarly, a total of 29 and three haplotypes were detected in exon1 and exon2, respectively. The overall haplotype diversity was 0.8703 for exon1 and 0.0703 for exon2. Lowest (0.083 for Woyto-Guji and 0.081 for Gondar goats) and modest (0.656 for Woyto-Guji and 0.635 for Gondar goats) average estimates of R2 and |D’| were obtained in LD decay analysis in exon1, respectively, and most of the R2 and |D’| values suffer floor and ceiling effects. The neutrality tests showed significant and negative values of FS for Woyto-Guji (FS = -8.098) and for Gondar goats (FS = -12.08); whereas, the Tajima’s D test was positive and non-significant. Overall, there was high goat population dynamics that caused to have highest level of population admixture.","2016-06-30","2025-10-17 14:09:12","2025-10-21 19:06:21","2025-10-17 14:09:12","","","","","","","Molecular characterization of Ethiopian indigenous goat populations","","","","","Addis Ababa University","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476689","","C:\Users\LucasSempe\Zotero\storage\88DU4I32\Mekuriaw - 2016 - Molecular characterization of Ethiopian indigenous goat populations Genetic diversity and structure.pdf","","","EPPI-Reviewer ID: 121476689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZRR96U8G","journalArticle","2023","Miehe, Caroline; Van Campenhout, Bjorn; Nabwire, Leocardia; Sparrow, Robert; Spielman, David J.","Miracle seeds: Biased expectations, complementary input use, and the dynamics of smallholder technology adoption","","","","10.2499/p15738coll2.136700","https://hdl.handle.net/10568/130294","To fully benefit from new agricultural technologies like improved seed varieties, significant investment in complementary inputs such as fertilizers and pesticides, and practices such as systematic planting, irrigation, and weeding are also required. Farmers may fail to recognize the importance of these complements, leading to unsatisfactory crop yields and outputs and, eventually, dis-adoption of the variety. We provide a simple model of biased expectations, complementary input use and technology adoption and test its predictions using a field experiment among smallholder maize farmers in eastern Uganda. We find that pointing out the importance of complementary investments using a short, engaging video effectively deters some farmers from using commercial improved varieties. Consistent with the theoretical model, we find some evidence that this behavior change emanates from increased knowledge and expectations that are more in line with realized outcomes.","2023-05-08","2025-10-17 14:28:06","2025-10-21 19:06:21","2025-10-17 14:28:06","","","","","","","Miracle seeds","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476688  Publisher: International Food Policy Research Institute","","C:\Users\LucasSempe\Zotero\storage\UGYJVTWD\Miehe et al. - 2023 - Miracle seeds Biased expectations, complementary input use, and the dynamics of smallholder technol.pdf","","","EPPI-Reviewer ID: 121476688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9CYV9H9","thesis","2016","Muluye, M.","Milk production and reproductive performance of local and crossbreed dairy cows in selected districts of west Gojam Zone, Amhara Region, Ethiopia","","","","","https://hdl.handle.net/10568/77363","The aim of the study was to evaluate milk production and reproductive performance of Indigenous and their crossbreed of different exotic blood level of dairy cows and factors affecting their performance in rural, peri-urban and urban production system of selected districts of West Gojjam Zone, Amhara Regional State, Ethiopia. A total of 180 small-scale dairy cow owners were purposively selected and interviewed with pre-tested struc-tured questionnaire to obtain information on the milk production and reproductive per-formance of cows. For monitoring study from 180 farmers, 60 dairy farmers who have lactating cows were involved. The cows with exotic blood level of (0%, 25%, 50% and 75%) were purposively selected. Monitoring study was also conducted to obtain milk pro-duction based on, lactation stages, production system, exotic blood level and parity of cows. The monitoring results showed that, the average daily milk yield for local and their crossbreed of different exotic blood level of 25%, 50% and 75% at Early, Mid, and Late lactation stages, for local cows with mean daily milk was 2.36±0.84 litres, 3.38±0.94, 2.82±1.01and 0.89±0.58 litres early, mid, and late lactation stages, respectively. For 25%, with mean daily milk yield was 4.49±1.50 litres and 5.76±1.67, 4.84±1.49, and 2.86±1.35 litres in early, mid and late lactation stage, respectively. For 50%, with mean daily milk yield was 7.34±2.99 litters and 9.86±3.71, 7.57±3.57 and 4.59±1.68 litres in early, mid and late lactation stage, respectively. For 75% with the mean daily milk yield was 8.78±2.16 litres11.37±2.74, 9.22±2.34 and 5.74±1.40litres in early, mid and late lactation stage, respectively. The milk production was significantly (P<0.05) decreased in 3rd lacta-tion stage than 2nd and 1st for both local and for all crossbreed. From the survey results, the overall average lactation length for Indigenous and their crossbreed of 25%, 50% and 75% was 8.31±2.21, 8.28±0.71, 8.42±0.57 and 10.03±1.59 month, respectively. The mean age at first service (months) for local and their crossbreed of 25%, 50% and 75% was 46.68±5.08, 34.56±6.64, 28.80± 5.48 and 25.20± 4.88, respectively. The mean AFS for crossbreed was 29.52±.3.96 month. Age at first calving (Months), for local and their crossbreed of 25%, 50% and 75% was 55.44±6.72, 46.56±5.92, 39.72±6.04 and 36.36±4.56, respectively. The mean AFC for all crossbreed was 40.88±5.51month. Days open till conception (days) for local and their crossbreed of 25%, 50% and 75% was 294.60±43.20, 112.80±42.00, 109.80±54.00, 103.50±36.00, respectively. The mean DO for all crossbreed was 108.70±11.00 day. Calving interval for local and their crossbreed of 25%, 50% and 75% were 22.15±4.22, 17.52±4.36, 16.30±2.59 and 15.70±3.21 month, respectively. The mean CI for all crossbreed was 16.51±.3.39 month. Number of services per conception for local and their crossbreed of 25%, 50% and 75% were 1.67±0.61, 1.71±0.40, 1.51±0.34 and 1.66±0.41, respectively. The mean NSC for all crossbreed was 1.63±.0.38. The present study showed that even if milk production and reproductive per-formance of crossbreed cows owned by rural, peri-urban and urban dairy producers in study area was comparatively good, conversely in order to get optimum output of cross-breed dairy cows, appropriate breeding strategy to assign (it more best assigning high exotic blood level (75%) to Urban production system, Medium exotic blood level (50-75%) to Peri-urban and lower exotic blood level (25% to 50%) to rural production system ac-cording to their management practice (feeding practices, health care and housing) and also supply of improved genotypes and dairy inputs like (feed, health care and artificial insemination), proper breeding management in the study area suggested.","2016-06-30","2025-10-17 13:56:45","2025-10-21 19:06:21","2025-10-17 13:56:45","","","","","","","","","","","","Bahir Dar University","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476687","","C:\Users\LucasSempe\Zotero\storage\VDMK3QQJ\Muluye - 2016 - Milk production and reproductive performance of local and crossbreed dairy cows in selected district.pdf","","","EPPI-Reviewer ID: 121476687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L86HILJ6","journalArticle","2023","Alderman, Harold; Gilligan, Daniel O.; Hidrobo, Melissa; Leight, Jessica; Mulford, Michael; Tambet, Heleene","Men can cook: Effectiveness of a light-touch men’s engagement intervention to change attitudes and behaviors in rural Ethiopia","","","","10.2499/p15738coll2.137021","https://hdl.handle.net/10568/138878","Graduation model interventions seek to address multiple barriers constraining households’ exit from poverty, however, few explicitly target unequal gender norms. Using a randomized control trial design, combined with three rounds of data, we investigate the impacts on gender equitable attitudes and behaviors of a graduation program that seeks to simultaneously “push” households out of poverty and improve unequal gender norms in Ethiopia. We find that at midline all treatment arms lead to improvements in men’s gender equitable attitudes and their engagement in household domestic tasks as reported by both men and women; but at endline, impacts are only sustained in the treatment arms that introduced men’s engagement groups after the midline survey to further promote improvements in equitable gender norms.","2023-12-12","2025-10-17 13:41:31","2025-10-21 19:06:21","2025-10-17 13:41:31","","","","","","","Men can cook","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476686  Publisher: International Food Policy Research Institute","","C:\Users\LucasSempe\Zotero\storage\SKQNI9PU\Alderman et al. - 2023 - Men can cook Effectiveness of a light-touch men’s engagement intervention to change attitudes and b.pdf; C:\Users\LucasSempe\Zotero\storage\QSASC8KE\Alderman et al. - 2023 - Men can cook Effectiveness of a light-touch men’s engagement intervention to change attitudes and b.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5LWP7MAC","webpage","2021","","Mainstreaming Graduation into Social Protection in Asia","","","","","https://bracupgi.org/research-and-resources/cash-transfer/mainstreaming-graduation-into-social-protection-in-asia/","People in ultra-poverty make up over half of the estimated 797 million people living in extreme poverty around the world (Reed et al. 2017, 4). This group tends to be food insecure, typically excluded from mainstream services and programs, including formal market systems and financial services, and in some contexts live in isolated and hard-to-reach areas. This paper argues that the Graduation approach is one such approach that aims to equip this population with the tools, access to resources, livelihoods, and self-confidence to escape the poverty trap.","2021","2025-10-17 17:00:07","2025-10-21 19:06:20","2025-10-16 23:07:52","","","","","","","","","","","","","","","","","","","","","EPPI-Reviewer ID: 121476682","","C:\Users\LucasSempe\Zotero\storage\B5RGXS8D\Mainstreaming-Graduation-into-Social-Protection-in-Asia-1.pdf","","","EPPI-Reviewer ID: 121476682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65VP73HQ","journalArticle","2013","Aklilu, Y.; Little, P. D.; Mahmoud, H.; McPeak, J. G.","Market access and trade issues affecting the drylands in the Horn of Africa: Brief prepared by a Technical Consortium hosted by CGIAR in partnership with the FAO Investment Centre","","","","","https://hdl.handle.net/10568/27616","","2013","2025-10-17 14:01:46","2025-10-21 19:06:20","2025-10-17 14:01:46","","","","","","","Market access and trade issues affecting the drylands in the Horn of Africa","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476685  Publisher: International Livestock Research Institute","","C:\Users\LucasSempe\Zotero\storage\QIIB5MN9\Aklilu et al. - 2013 - Market access and trade issues affecting the drylands in the Horn of Africa Brief prepared by a Tec.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2CWC6A6","journalArticle","2024","Hidrobo, Melissa; Alderman, Harold; Gilligan, Daniel O.; Leight, Jessica; Tambet, Heleene; Mulford, Michael; Cole, Steven; Adeyeye, Olajumoke","Making social protection gender-transformative to reduce normative constraints","","","","","https://hdl.handle.net/10568/159708","Design innovations in making social protection gender-transformative to reduce normative constraints for women and girls. The innovation brings together evidence review, co-design of a specific innovation with partners, an impact evaluation testing that innovation, and resulting guidance for partners on implementing the innovation. The goal of the innovation is to make social protection gender-transformative, thus addressing normative constraints for women and girls. The specific example of the design innovation tested in the impact evaluation includes engaging men in gender dialogue sessions, focusing on gender roles in domestic work, and building this component on to a graduation model social protection program in Ethiopia.","2024-10","2025-10-17 14:21:25","2025-10-21 19:06:20","2025-10-17 14:21:25","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476683  Publisher: CGIAR System Organization","","C:\Users\LucasSempe\Zotero\storage\HB7FN7R6\Hidrobo et al. - 2024 - Making social protection gender-transformative to reduce normative constraints.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMFKVWDC","journalArticle","2020","Agriculture, Philippine Department of","Manual of Operations for the Schools-on-the-Air on Smart Rice Agriculture","","","","","https://hdl.handle.net/10568/109134","This manual serves as a guide for all partners involved in the School-on-the- Air on Modern Rice Agriculture program. It has six chapters: (1) Context, (2) Introduction, (3) Implementation scheme, (4) Organizing and conducting the SOA, (5) Logistical requirements, and (6) Reporting procedures. Also included are the various activities from the pre-broadcast to the post-broadcast phase, roles and responsibilities of partners involved in the program, references on modern, climate-smart rice agriculture and a sample SOA curriculum.","2020-08-27","2025-10-17 14:02:04","2025-10-21 19:06:20","2025-10-17 14:02:04","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476684","","C:\Users\LucasSempe\Zotero\storage\B2HT7FE2\Agriculture - 2020 - Manual of Operations for the Schools-on-the-Air on Smart Rice Agriculture.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4R69QIT","journalArticle","2024","Nakayiwa, Florence Mayega; Egeru, Anthony; Majaliwa, Jackson Gilbert Mwanjalolo","Mainstreaming AICCRA CIS/CSA course modules in African Universities’ curricula","","","","","https://hdl.handle.net/10568/172916","The deliverable reports the achievements of use of AICCRA CIS/CSA course modules in various universities in Africa. It highlights the mainstreaming of the course modules in BSc program in Tanzania (through revision of curricula) and in a new MSc program (Green Economy) Uganda (through the use in the creation of a new program). It also highlights the formal requests of the course modules by several universities from 14 African countries including 11 non-AICCRA countries.","2024-08","2025-10-17 13:52:29","2025-10-21 19:06:19","2025-10-17 13:52:29","","","","","","","","","","","","","","en","","","","","cgspace.cgiar.org","","EPPI-Reviewer ID: 121476680  Publisher: Accelerating Impacts of CGIAR Climate Research for Africa","","C:\Users\LucasSempe\Zotero\storage\BJY22ILV\Nakayiwa et al. - 2024 - Mainstreaming AICCRA CISCSA course modules in African Universities’ curricula.pdf","","","⛔ No DOI found; EPPI-Reviewer ID: 121476680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C48Q2PNK","journalArticle","","Banerjee, Abhijit; Duflo, Esther; Sharma, Garima","Long-term Effects of the Targeting the Ultra Poor Program","","","","","","This paper studies the long-run effects of a ""big-push"" program providing a large asset transfer to the poorest Indian households. In a randomized controlled trial that follows these households over 10 years, we find positive effects on consumption (0.6 SD), food security (0.1 SD), income (0.3 SD), and health (0.2 SD). These effects grow for the first seven years following the transfer and persist until year 10. One main channel for persistence is that treated households take better advantage of opportunities to diversify into more lucrative wage employment, especially through migration.","","2025-10-16 22:58:10","2025-10-21 19:06:19","","","","","","","","","","","","","","","en","","","","","Zotero","","EPPI-Reviewer ID: 121476679","","; C:\Users\LucasSempe\Zotero\storage\HYVTHE37\Banerjee et al. - Long-term Effects of the Targeting the Ultra Poor Program.pdf","https://www.crossref.org/openurl?pid=zoteroDOI@wiernik.org&url_ver=Z39.88-2004&ctx_ver=Z39.88-2004&rfr_id=info%3Asid%2Fzotero.org%3A2&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.atitle=Long-term%20Effects%20of%20the%20Targeting%20the%20Ultra%20Poor%20Program&rft.aufirst=Abhijit&rft.aulast=Banerjee&rft.au=Abhijit%20Banerjee&rft.au=Esther%20Duflo&rft.au=Garima%20Sharma&rft.language=en","","❓ Multiple DOI; EPPI-Reviewer ID: 121476679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
