Coder name,Notes,StudyID,EstimateID,Author name,Intervention abbreviation and name,Length of follow up,Exposure to intervention,Consumption support (cash or in-kind) to stabilize food security and prevent households from selling assets to survive ,Healthcare provision to address the basic health needs of individuals and households,"Assets transfer (often livestock, tools, or seed capital) to provide a foundation for an income-generation activity.",Skills training to enable participants to productively manage and grow their assets.,"Savings facilitation (e.g., savings accounts or linkages to microfinance institutions) to foster financial discipline and resilience.",Coaching and mentoring to offer continuous motivation and goal-setting support.,"Social empowerment and linkages to social protection, markets, and public services to encourage opportunities and inclusion in existing systems.",Evaluation Design,Outcome category,Outcome name,Outcome description,Reverse sign,Treatment,Source,Coeff reg,SE reg ,Tstat reg ,CI_LB reg ,CI_UP reg ,P value exact ,Clusters treatment ,Clusters control ,Clusters total ,N treatment,N control ,N total ,# of periods,Does the sample size need to be corrected? ,n_T_revised,Formula Used,d,d_rev,yi,var(d),j adjustment,vi,se(g),CI_l,CI_u,cash_control,cash_control_desc,targeting_women,targeting_women_desc,program_id,program_name,full Intervention country abbreviation,uoa_analysis_needed,uoa_analysis_needed_desc,Year of publication,Name,Country,assets_tot_selected_re,assets_tot_selected_rve,assets_tot_selected_explanation,expenditure_tot_selected_re,expenditure_tot_selected_rve,expenditure_tot_selected_explanations,expenditure_food_selected_re,expenditure_food_selected_rve,expenditure_food_selected_explanations,income_tot_selected_re,income_tot_selected_rve,income_tot_selected_explanations,savings_val_selected_re,savings_val_selected_rve,savings_val_selected_explanation,poverty_status_selected_re,poverty_status_selected_explanations,poverty_index_selected_re,poverty_index_selected_explanations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_22,Banerjee et al. ,Targeting the Ultra Poor (TUP),18,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita durable goods consumption,0,Treati-represents assignment to the TUP program.,page: 479; table: 2; table label: Table 2—Monthly Consumption and Food Security ; row label: Panel B. Endline 2 (three years) Treatment; column label: Per capita durable goods consumption (5),0.881,0.385,2.29,,,NA,,,NA,,,875,2,0,875,6,0.154718109,0.154718109,0.15467379,0.004578268,0.999140647,0.004574334,0.06763382,0.022111503,0.287236076,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_23,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita durable goods consumption,0,Treati-represents assignment to the TUP program.,page: 479; table: 2; table label: Table 2—Monthly Consumption and Food Security ; row label: Panel B. Endline 3 (seven years) Treatment; column label: Per capita durable goods consumption (5),2.471,0.507,4.87,,,NA,,,NA,,,867,2,0,867,6,0.331043628,0.331043628,0.330947923,0.00464521,0.999132697,0.004641182,0.068126219,0.197420535,0.464475311,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_24,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita durable goods consumption,0,Treati-represents assignment to the TUP program.,page: 479; table: 2; table label: Table 2—Monthly Consumption and Food Security ; row label: Panel B. Endline 3 (ten years) Treatment; column label: Per capita durable goods consumption (5),2.404,1.845,1.30,,,NA,,,NA,,,880,2,0,880,6,0.087846963,0.087846963,0.087821943,0.004547647,0.999145543,0.004543761,0.067407426,-0.044296613,0.219940498,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_25,Banerjee et al. ,Targeting the Ultra Poor (TUP),0,18,1,1,1,1,1,1,1,1,Income,Income,Livestock revenue ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel A. Endline 1 (18 months) Treatment; column label: Livestock revenue (1),10.258,2.342,4.38,,,NA,,,NA,,,814,2,0,814,6,0.307039038,0.307039038,0.306944478,0.004942959,0.99907607,0.004938392,0.070273691,0.169208044,0.444680911,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_26,Banerjee et al. ,Targeting the Ultra Poor (TUP),18,18,1,1,1,1,1,1,1,1,Income,Income,Livestock revenue ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 2 (three years) Treatment; column label: Livestock revenue (1),7.683,2.652,2.90,,,NA,,,NA,,,875,2,0,875,6,0.195876927,0.195876927,0.195820818,0.004582391,0.999140647,0.004578453,0.067664266,0.063198857,0.32844278,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_27,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Income,Income,Livestock revenue ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (seven years) Treatment; column label: Livestock revenue (1),27.262,5.158,5.29,,,NA,,,NA,,,869,2,0,869,6,0.358588604,0.358588604,0.358485175,0.004639984,0.999134699,0.004635969,0.068087954,0.225032786,0.491937564,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_28,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Income,Income,Livestock revenue ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (ten years) Treatment; column label: Livestock revenue (1),16.71,8.756,1.91,,,NA,,,NA,,,885,2,0,885,6,0.128300709,0.128300709,0.128264374,0.004524424,0.999150382,0.00452058,0.067235259,-0.003516733,0.260045481,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_29,Banerjee et al. ,Targeting the Ultra Poor (TUP),0,18,1,1,1,1,1,1,1,1,Income,Income,Nonfarm microenterprise income ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel A. Endline 1 (18 months) Treatment; column label: Nonfarm microenterprise income (2),7.927,4.538,1.75,,,NA,,,NA,,,814,2,0,814,6,0.12245095,0.12245095,0.122413238,0.00491861,0.99907607,0.004914066,0.070100396,-0.014983539,0.259810015,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_3,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Assets,Assets,Asset index,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel B. Endline 3 (seven years) Treatment; column label: Asset index (1),0.814,0.132,6.17,,,0.001,,,NA,,,807,2,0,807,6,0.434153895,0.434153895,0.434019023,0.005015022,0.999068034,0.005010348,0.07078381,0.295282756,0.57275529,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_30,Banerjee et al. ,Targeting the Ultra Poor (TUP),18,18,1,1,1,1,1,1,1,1,Income,Income,Nonfarm microenterprise income ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 2 (three years) Treatment; column label: Nonfarm microenterprise income (2),25.116,6.257,4.01,,,NA,,,NA,,,875,2,0,875,6,0.271400278,0.271400278,0.271322535,0.004592474,0.999140647,0.004588527,0.067738668,0.138554745,0.404090325,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_31,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Income,Income,Nonfarm microenterprise income ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (seven years) Treatment; column label: Nonfarm microenterprise income (2),67.592,14.264,4.74,,,NA,,,NA,,,869,2,0,869,6,0.32149489,0.32149489,0.32140216,0.004632727,0.999134699,0.004628718,0.068034684,0.188054179,0.454750141,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_32,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Income,Income,Nonfarm microenterprise income ,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (ten years) Treatment; column label: Nonfarm microenterprise income (2),36.816,14.259,2.58,,,NA,,,NA,,,885,2,0,885,6,0.173582481,0.173582481,0.173533322,0.004528286,0.999150382,0.004524438,0.067263945,0.04169599,0.305370653,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_33,Banerjee et al. ,Targeting the Ultra Poor (TUP),0,18,1,1,1,1,1,1,1,1,Assets,Assets,Productive asset index,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel A. Endline 1 (18 months) Treatment; column label: Productive asset index (4),0.444,0.086,5.16,,,NA,,,NA,,,681,2,0,681,6,0.395677139,0.395677139,0.395531401,0.00593119,0.998895028,0.005924636,0.076971656,0.244666956,0.546395846,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The table neither report q-valur nor p-value.,121295229,121295229_34,Banerjee et al. ,Targeting the Ultra Poor (TUP),18,18,1,1,1,1,1,1,1,1,Assets,Assets,Productive asset index,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 2 (three years) Treatment; column label: Productive asset index (4),0.571,0.072,7.93,,,NA,,,NA,,,875,2,0,875,6,0.536203422,0.536203422,0.536049826,0.004653575,0.999140647,0.004649576,0.068187802,0.402401733,0.669697918,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value.This should be Panel C, not Panel B. I extracted it for Panel C as it mentioned 7 years.",121295229,121295229_35,Banerjee et al. ,Targeting the Ultra Poor (TUP),66,18,1,1,1,1,1,1,1,1,Assets,Assets,Productive asset index,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (seven years) Treatment; column label: Productive asset index (4),0.795,0.083,9.58,,,NA,,,NA,,,807,2,0,807,6,0.674345191,0.674345191,0.674135702,0.005097504,0.999068034,0.005092753,0.071363526,0.534263191,0.814008213,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The table neither report q-valur nor p-value. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_36,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Assets,Assets,Productive asset index,0,Treati-represents assignment to the TUP program.,page: 482; table: 3; table label: Table 3—Monthly Income and Revenue; row label: Panel B. Endline 3 (ten years) Treatment; column label: Productive asset index (4),0.197,0.105,1.88,,,NA,,,NA,,,885,2,0,885,6,0.126134906,0.126134906,0.126099184,0.004524268,0.999150382,0.004520424,0.067234102,-0.005679656,0.257878024,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,"The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column. This should be Panel D, not Panel B. I extracted it for Panel D as it mentioned 10 years.",121295229,121295229_4,Banerjee et al. ,Targeting the Ultra Poor (TUP),102,18,1,1,1,1,1,1,1,1,Assets,Assets,Asset index,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel B. Endline 3 (ten years) Treatment; column label: Asset index (1),0.346,0.121,2.86,,,0.005,,,NA,,,885,2,0,885,6,0.19224236,0.19224236,0.192187916,0.004530214,0.999150382,0.004526365,0.067278265,0.060322516,0.324053315,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column,121295229,121295229_5,Banerjee et al. ,Targeting the Ultra Poor (TUP),0,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita consumption,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel A. Endline 1 (18 months) Treatment; column label: Per capita consumption (2),0.311,0.076,4.09,,,0.001,,,NA,,,813,2,0,813,6,0.287032795,0.287032795,0.286944286,0.004945384,0.999074931,0.004940809,0.070290888,0.149174147,0.424714426,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,The paper reports q-values (FDR-adjusted p-values) instead of raw p-values. I used q-value in the p-value column,121295229,121295229_6,Banerjee et al. ,Targeting the Ultra Poor (TUP),18,18,1,1,1,1,1,1,1,1,Expenditure,Expenditure,Per capita consumption,0,Treati-represents assignment to the TUP program.,page: 478; table: 1; table label: Table 1—Effect on Household and Adult Outcomes; row label: Panel B. Endline 2 (three years) Treatment; column label: Per capita consumption (2),0.292,0.079,3.70,,,0.001,,,NA,,,875,2,0,875,6,0.249908904,0.249908904,0.249837317,0.004589273,0.999140647,0.004585329,0.067715057,0.117115806,0.382558828,0,no mention of the control receiving components from other programs,0,"no req as lead recipient but considered as part of the eligibility criteria: ""Bandhan then verified eligibility per seven criteria: (i) presence of an able-bodied female member (to manage the asset), (ii) no credit access... Households had to meet the first two criteria and at least three of the remaining five in order to be eligible for the TUP intervention"" (p.474)",10,India TUP,India TUP (Targeting the Ultra Poor),0,"UoR: household level p474
UoA: household level p475",2021,Banerjee et al.  (2021) India TUP,India,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
